"tweet_id","in_reply_to_status_id","in_reply_to_user_id","retweeted_status_id","retweeted_status_user_id","timestamp","source","text","expanded_urls"
"251403090069172224","","2426091","","","2012-09-27 19:29:02 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","@fiftyfootshadow 's great photos formatted for iPhone 5 /  http://t.co/SxvC8AoL","http://bit.ly/QrPfTC"
"251382223348043776","","","","","2012-09-27 18:06:07 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Refresh burst animation by @maxrudberg on @dribbble / http://t.co/t3GQLRAM","http://bit.ly/PoNNhR"
"251369090944479232","","","251366054578749440","15027362","2012-09-27 17:13:56 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @taptaptap: Announcing Camera+ for iPad... with iCloud Lightbox syncing! http://t.co/3xcErEe0","http://taptaptap.com/blog/announcing-camera-for-ipad/"
"251368377518530561","","20607165","","","2012-09-27 17:11:06 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Oh man, two of my favorite things just came together. 

@ugmonk &amp; @visualsupplyco / http://t.co/i04cuRII","http://bit.ly/PsB3GO"
"251363780481675265","","","","","2012-09-27 16:52:50 +0000","<a href=""http://foursquare.com"" rel=""nofollow"">foursquare</a>","I'm at Obama for America Campaign HQ w/ @patelc75 @broox http://t.co/fHswKdm3","http://4sq.com/SEnE3m"
"251358849561403392","","","","","2012-09-27 16:33:14 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","oh, sweet sweet coffee."
"251348745097187329","","","","","2012-09-27 15:53:05 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""Shifting: The Page"" by @karenmcgrane on @contents / http://t.co/iycvGtnV","http://bit.ly/QqZfMK"
"251347707791286273","","","","","2012-09-27 15:48:58 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","This is pretty great. @nounproject 's Redesign / http://t.co/6CeeGQtf","http://bit.ly/PsiJO4"
"251347146782171137","","","","","2012-09-27 15:46:44 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","""Contents May Have Shifted"" by @kissane on @contents /  http://t.co/SfBfuZvP","http://bit.ly/QqZ2JG"
"251346592483921920","","","","","2012-09-27 15:44:32 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Responsive Wireframes - part of the responsive design process at Yellow Pencil / http://t.co/wtT8s001","http://bit.ly/QqYOSL"
"251345667568594944","","","251345200172118017","15109857","2012-09-27 15:40:51 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @kolage: Pretty clear where Paypal gets its design inspiration - http://t.co/1RcqpUch","http://twitter.com/kolage/status/251345200172118017/photo/1"
"251342751986237440","","","251285420200058881","975691","2012-09-27 15:29:16 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @jensimmons: Are you suddenly wondering what's with Sass &amp; LESS? Well good timing, we just talked about that on @thewebahead for  ..."
"251301947167105025","","","","","2012-09-27 12:47:07 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Share stuff from @Dropbox in Facebook Groups / http://t.co/k3xhgPKF","http://bit.ly/QngLBB"
"251174778575138816","","","251172034510479360","265249312","2012-09-27 04:21:48 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @visualsupplyco: If you haven't heard, the #vscocam update for iOS 6/iPhone 5 is out: http://t.co/wJoDVp82","http://visualsupply.co/blog/vsco-cam-update-for-ios6"
"251141525801684993","","","251134508517183489","477898117","2012-09-27 02:09:40 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @marco_org: ?iCloud Backup? http://t.co/Vi1gxzfs","http://www.marco.org/2012/09/26/icloud-backup"
"251112818361913344","","","251110763035492353","2521001","2012-09-27 00:15:36 +0000","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iOS</a>","RT @Photojojo: Scroll down as far as you can, and you shall be greatly rewarded. ?  http://t.co/FRySYVhB","http://bit.ly/9cCOMu"
"251106681159811072","","","","","2012-09-26 23:51:12 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Designing With Code: Making HTML &amp; CSS part of the design process  / http://t.co/Dy6yHhq0","http://bit.ly/Qngqz1"
"251102280257003521","251092727339548674","12962882","","","2012-09-26 23:33:43 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@simplescott @mankins Just for clarity - I was stroking my non-existent beard as I said that."
"251102120282042368","251092727339548674","12962882","","","2012-09-26 23:33:05 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@simplescott @mankins mm interesting"
"251087985544675328","251084908657786881","12962882","","","2012-09-26 22:36:55 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","@simplescott isn?t there a meta property for this? something like translate=?no?"
"251066106712817664","","","","","2012-09-26 21:09:59 +0000","<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Perspective. #vscocam #vsco   @ Lincoln Park http://t.co/rR6LeRH1","http://instagr.am/p/QDZdUBpMNd/"
"251065047156129792","","","251064335646994433","265249312","2012-09-26 21:05:46 +0000","<a href=""http://tapbots.com/software/tweetbot/mac"" rel=""nofollow"">Tweetbot for Mac</a>","RT @visualsupplyco: #VSCOcam update for the iPhone 5 is out: http://t.co/nEyzi3gs","http://visualsupply.co/blog/vsco-cam-update-iphone4s-iphone5"
"251064571509473282","","","","","2012-09-26 21:03:53 +0000","<a href=""http://www.rdio.com"" rel=""nofollow"">Rdio</a>","This is so good right now.

http://t.co/zkXkHvMB","http://rd.io/x/QVvAODdeTlN5"
"251062866831110144","","","","","2012-09-26 20:57:06 +0000","<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Shooting some timelapse / http://t.co/HHFSz2Ah","http://bit.ly/PmxemG"
